lang	long	lat
"pt"	-43.176783	-22.911496
"en"	-75.858264	37.474857
"pt"	-43.713747	-22.634233
"en"	-85.231207	33.920941
"tr"	35.571629	38.708946
"es"	-0.696282	38.264948
"en"	-49.044194	-22.333946
"en"	-14.007598	28.680151
"en"	-6.338425	53.278631
"in"	103.612516	1.566504
"en"	120.94056	14.764776
"in"	106.859121	-6.200518
"fr"	3.09389	50.62289
"en"	-114.057222	51.045
"in"	106.79749	-6.478046
"pt"	-43.972182	-19.796387
"tr"	28.95336	41.021265
"es"	-99.127942	19.262147
"en"	-119.058702	36.095017
"en"	-2.84971	53.373593
"pt"	-46.655835	-23.555172
"pt"	-43.913673	-19.688816
"es"	-67.799748	-37.873744
"ar"	47.96118	29.302827
"en"	-1.886766	53.716377
"pt"	-51.198258	-29.172094
"en"	-72.733981	41.946596
"it"	7.690172	45.054
"tl"	106.843993	-6.240168
"en"	-1.157665	51.893311
"pt"	-43.379804	-22.851131
"ja"	139.787528	35.769395
"pt"	-60.711638	-32.958246
"en"	-83.31133	42.3135
"in"	108.230689	-6.836358
"es"	-58.454506	-34.775855
"tr"	27.836087	38.976948
"en"	-80.325606	27.446706
"ar"	41.724768	27.507207
"es"	-74.138626	4.554864
"ja"	136.966144	35.015967
"tr"	28.963746	41.065135
"fr"	6.235221	49.40482
"en"	-82.12199	27.011732
"en"	-105.636095	41.339947
"en"	101.770552	3.06585
"es"	-4.832937	39.958812
"ar"	43.32372	17.946768
"pt"	-46.655589	-23.663148
"en"	174.793889	-36.819444
"in"	109.35001	-0.05423
"en"	-74.016101	40.712501
"ja"	137.6134	34.902572
"es"	-58.419121	-34.582899
"tr"	27.120304	38.404622
"tr"	27.712647	38.115571
"en"	101.58704	3.043096
"tr"	29.011056	41.077434
"en"	-78.974295	33.691258
"und"	7.481394	48.538628
"th"	100.569536	13.840475
"nl"	103.921761	1.334756
"en"	-97.363283	35.483715
"es"	2.146479	41.378384
"pt"	-46.70111	-23.702573
"en"	-83.799216	39.896042
"tr"	30.547154	39.756832
"en"	-72.995567	41.539437
"tr"	32.421422	37.853602
"es"	-57.511245	-25.342154
"en"	51.511207	25.283238
"en"	-76.150264	43.049785
"en"	-96.973357	40.475632
"und"	-76.718916	39.951957
"es"	-60.708858	-31.656663
"en"	-74.446326	40.500725
"tl"	121.146547	14.275899
"tr"	28.972626	41.030271
"en"	0.209447	51.44668
"ar"	43.996066	26.28399
"in"	110.362182	-7.754912
"en"	-3.722131	56.014706
"und"	28.707366	40.996056
"en"	-3.002182	56.465713
"es"	-59.037289	-31.872427
"pt"	-39.100998	-12.658344
"pt"	-42.544895	-19.44255
"en"	2.141566	41.366005
"pt"	-49.254565	-16.675933
"tr"	27.132474	38.421352
"es"	-58.38184	-34.60364
"ar"	47.6835	29.352978
"en"	-115.055069	36.245949
"pt"	-50.315262	-23.302435
"pt"	-53.477489	-24.956384
"tr"	28.948228	40.211492
"in"	106.81601	-6.40465
"en"	36.892939	-1.285341
"en"	-101.987345	35.188368
"tr"	29.390059	40.870787
"tr"	33.213771	37.18115
"en"	-122.342593	47.466933
"en"	103.629041	1.56343
"en"	-9.237742	38.759344
"en"	120.914724	17.092422
"en"	28.723157	40.971987
"th"	100.945813	13.541293
"en"	-122.291742	47.817684
"pt"	-46.632038	-23.535757
"en"	-83.913277	43.59909
"tl"	-75.112041	39.706068
"es"	-100.15	25.4167
"ja"	140.230693	35.699042
"tr"	29.040174	41.120934
"und"	22.779337	49.778071
"und"	-47.888628	-15.788006
"pt"	-51.197873	-29.920283
"en"	25.960835	-24.660406
"es"	-66.090963	18.393423
"ar"	39.130223	21.641388
"tr"	29.12649	40.174796
"en"	-122.330768	47.604745
"en"	121.134159	14.60167
"es"	-74.161224	4.620214
"pt"	-42.729946	-22.73756
"en"	29.030982	41.000284
"th"	104.7057	16.549216
"pt"	-40.193999	-20.135538
"en"	-54.742166	-28.145443
"in"	109.15508	-6.886207
"fr"	2.209075	48.921959
"pt"	-100.358089	25.689733
"en"	-71.454789	42.99564
"en"	27.985013	-26.215563
"en"	-83.012475	39.996502
"pt"	-52.364177	-23.995835
"en"	-84.544465	38.924002
"en"	-112.185746	33.583181
"ja"	144.848021	-37.66909
"fr"	-77.386098	38.969555
"ru"	39.716667	47.233333
"th"	99.50937	18.313203
"pt"	-43.333601	-22.972758
"es"	-65.056408	-43.325045
"en"	-0.885016	52.271291
"es"	-70.640874	-33.44522
"tl"	-2.95396	43.269269
"en"	119.478423	-5.136575
"und"	140.72498	-2.51353
"en"	-88.016741	44.481212
"tr"	36.285397	41.331183
"ar"	46.67067	24.69149
"es"	-58.706675	-34.539503
"ru"	29.155658	54.851035
"en"	-117.182538	34.055569
"pt"	-48.671119	-26.911815
"en"	-2.49112	53.521313
"in"	106.77039	-6.60497
"en"	-73.68132	41.326923
"it"	17.233275	40.607443
"en"	2.5101	48.823917
"en"	-83.315013	42.302632
"en"	-0.943926	50.850689
"en"	-1.252684	51.737975
"und"	-149.405937	61.588369
"es"	-0.937024	41.590022
"es"	-70.710473	19.491566
"und"	-8.449531	40.187809
"en"	12.319688	45.429813
"en"	-91.115795	30.455217
"ja"	139.70087	35.659284
"es"	13.302213	52.507948
"de"	9.760476	52.379902
"en"	-81.365143	28.572697
"en"	-74.435601	39.371109
"fr"	3.230073	50.380316
"tl"	120.734409	14.843669
"en"	-1.630112	53.717107
"en"	-82.195946	29.138805
"en"	-72.041822	42.078134
"ru"	30.358939	59.927516
"tr"	29.315772	40.907545
"en"	-117.083695	33.483888
"fr"	2.259127	48.967913
"in"	119.450214	-5.149246
"ar"	50.032344	26.427962
"en"	-112.073	33.4483
"en"	-62.060862	-38.872326
"es"	-55.957135	-34.721263
"und"	-1.47726	53.382737
"th"	127.019831	37.55401
"en"	-59.212586	-28.039391
"und"	78.112005	10.012387
"en"	-81.182832	42.983243
"en"	0.147715	51.488549
"en"	37.85482	55.676086
"en"	-123.118192	49.290154
"es"	-0.717205	38.26829
"en"	18.068202	59.322968
"pt"	-38.497438	-3.726489
"ar"	31.710372	26.562814
"en"	-111.928118	40.762628
"es"	-56.882264	-37.140702
"tl"	-90.392888	36.756999
"en"	-118.237408	34.65825
"es"	-65.060061	-42.758581
"es"	-7.921654	37.017194
"en"	-106.651137	35.084491
"en"	-117.913974	34.099592
"en"	4.26723	8.1795
"in"	106.562216	-6.251966
"en"	101.134693	4.58816
"es"	-79.887721	-2.196473
"tr"	32.921754	39.941004
"en"	-0.248884	51.51937
"pt"	-8.4825	39.357017
"es"	-63.167162	9.740518
"tr"	29.190009	41.01484
"ar"	35.426548	33.660097
"ru"	27.586179	53.895635
"es"	-56.134148	-34.831108
"pt"	-43.095321	-22.87891
"tr"	34.550025	38.937401
"es"	-93.151453	16.75427
"en"	-79.402312	43.673677
"tr"	28.961632	41.070217
"en"	121.047119	14.479737
"en"	-93.63411	33.670335
"pt"	-43.30785	-22.76995
"en"	106.7913	-6.56103
"pt"	-51.233033	-30.099898
"in"	-43.365176	-22.853403
"fr"	-118.340629	33.835849
"pt"	-47.33044	-22.750126
"en"	106.705528	-6.238045
"en"	-1.232882	51.724849
"tr"	27.236089	38.131888
"pt"	-9.351726	38.804635
"en"	-90.07263	29.9572
"en"	0.091691	51.359226
"tl"	125.176366	6.123855
"ar"	32.531941	15.574167
"es"	-58.02331	-33.245749
"pt"	-56.740616	-2.629797
"tr"	29.108166	41.040553
"en"	-75.518144	39.109634
"en"	-121.862541	37.349796
"en"	-80.2385	26.092956
"es"	-68.082239	-38.925742
"ru"	129.733686	62.042103
"pt"	-36.236333	-8.488294
"in"	103.597478	1.615952
"tr"	32.807853	39.942647
"in"	39.60676	24.47243
"tr"	27.337583	41.406271
"en"	-80.354324	26.112724
"tr"	35.443114	38.599105
"en"	-73.964125	40.773593
"en"	106.574564	-6.207235
"pt"	-43.347198	-21.763674
"pt"	-43.67859	-22.900227
"en"	-88.081698	30.710215
"und"	27.322201	37.121779
"en"	-43.478924	-22.752284
"ru"	30.476228	50.388743
"en"	-46.712071	-23.738635
"en"	0.430401	52.742446
"es"	-0.337255	39.568332
"es"	-58.583356	-34.920053
"pt"	-9.048083	38.905249
"ar"	41.71625	27.570644
"pt"	-46.471977	-23.623321
"en"	51.473656	25.329482
"en"	-2.332691	53.592242
"es"	-60.003179	-31.869977
"en"	-83.061876	40.301225
"pt"	-58.40199	-34.596095
"pt"	-49.08255	-26.492149
"en"	-3.010211	53.801235
"it"	14.780501	41.95991
"th"	103.196311	15.510748
"und"	10.398882	55.407229
"pt"	-49.341036	-25.4128
"en"	-98.736081	29.079346
"pt"	-46.816417	-23.577628
"de"	13.119993	52.381905
"es"	-2.573188	43.16906
"es"	2.158126	41.4098
"en"	12.042401	44.214002
"und"	28.510499	49.314998
"es"	-58.657414	-34.622796
"in"	75.448653	30.314527
"in"	-5.99119	37.401143
"tr"	29.048902	41.141951
"en"	121.485849	13.849188
"en"	106.791765	-6.263725
"pt"	-43.29391	-22.988474
"pt"	-49.412329	-28.703182
"en"	1.752011	41.831438
"es"	4.170657	50.419758
"tr"	28.99135	41.073161
"ja"	139.876757	36.824713
"en"	7.510894	9.047184
"en"	76.324527	32.233955
"en"	-81.467807	28.516658
"in"	-111.90931	33.414768
"es"	-3.699122	40.363009
"pt"	-46.474681	-23.534329
"pt"	-43.554515	-22.908076
"und"	-75.659575	4.85642
"es"	-98.76119	20.052037
"es"	-98.37961	19.268183
"tr"	35.90914	38.109482
"und"	-58.487539	-34.601989
"ja"	139.917796	35.727169
"en"	-119.174246	34.2484
"es"	-62.278244	-38.713734
"en"	-2.08333	51.0631
"ru"	14.651491	50.081441
"ru"	30.270528	59.889316
"en"	101.590887	3.107845
"ja"	130.846338	33.625321
"en"	-73.851636	41.009828
"tr"	32.867157	39.975885
"pt"	-46.641287	-23.482382
"in"	106.677974	-6.310267
"und"	-95.223898	29.618876
"fr"	4.817895	50.1548
"tr"	29.968354	40.76636
"th"	98.954771	18.798724
"es"	-64.181139	-31.421484
"es"	-71.16301	42.347188
"tl"	121.599002	13.941237
"fr"	-0.542264	47.480632
"ru"	30.336513	59.95765
"en"	110.803119	-7.563739
"en"	0.169022	51.476852
"in"	106.348411	-6.216692
"en"	-113.499757	53.539254
"es"	-0.872936	41.682628
"ja"	139.716223	36.044526
"ru"	34.41325	47.47302
"ru"	37.622249	55.869411
"ar"	48.003798	29.343762
"en"	-117.077807	32.602435
"es"	-5.984626	37.387153
"en"	-96.675278	40.809722
"ja"	139.344848	35.596166
"tr"	29.010357	41.041711
"fr"	2.298935	48.785588
"tr"	26.958673	38.07923
"en"	-0.202556	51.125777
"pt"	-49.32124	-28.681639
"ru"	39.826648	64.56478
"it"	8.852321	44.431374
"pt"	-8.08176	41.272723
"en"	-111.038027	45.67923
"es"	-60.90284	-32.927283
"tr"	35.328454	38.48666
"ja"	126.991029	37.56254
"en"	-95.006441	29.729917
"nl"	6.152745	51.371721
"en"	-96.807532	32.783705
"en"	4.670772	8.489485
"fr"	2.360615	48.819482
"in"	111.909638	-8.053274
"und"	28.71345	40.984324
"en"	35.497586	33.88838
"es"	-110.9346	29.007651
"en"	-112.074692	33.509427
"pt"	-9.289254	38.703954
"ar"	50.540705	26.131881
"fr"	-7.985636	31.61887
"ru"	46.162454	48.265931
"en"	-75.053787	40.029831
"es"	-99.202504	19.325237
"en"	-73.967576	40.750372
"ru"	18.341049	47.617445
"pt"	-46.55688	-23.51311
"en"	-92.298643	38.892893
"en"	-55.796752	-27.204561
"en"	35.4317	38.9577
"tr"	28.803856	41.10487
"en"	-84.338491	30.423962
"en"	-79.019049	43.091739
"tl"	101.670556	3.085
"en"	-87.931213	43.040097
"in"	107.64993	-6.75222
"es"	-99.164462	19.429869
"tr"	29.035936	40.207014
"fr"	2.410161	48.681135
"en"	-79.324822	41.002271
"es"	-73.321527	-37.253049
"es"	-3.841932	40.296807
"en"	-70.706638	19.435688
"en"	-117.920084	33.81101
"es"	-15.440054	28.106917
"pt"	-35.174751	-5.878151
"in"	101.462087	0.506693
"tr"	35.601799	38.148972
"en"	-0.932144	53.326099
"th"	100.583556	13.815422
"tr"	29.134532	40.201038
"en"	107.60892	-6.90888
"en"	-63.507626	44.669338
"en"	-2.975287	53.305279
"en"	-83.674416	38.942155
"en"	-81.41873	28.599993
"it"	13.6833	41.9333
"en"	72.635545	23.036318
"tl"	120.970848	14.612119
"es"	-66.120334	18.435141
"fr"	2.848853	50.702563
"en"	-75.476301	40.164293
"it"	-56.222362	-34.661165
"in"	106.959479	-6.246559
"tr"	40.539423	41.024223
"en"	2.895812	50.950438
"en"	101.731202	3.24614
"tr"	28.861653	41.057602
"es"	-75.51677	10.444956
"ar"	49.991302	26.574894
"es"	-99.072797	19.361174
"in"	114.770765	-3.485817
"und"	109.136134	-6.882679
"en"	-48.832941	-26.316714
"pt"	-46.555656	-22.907498
"en"	4.337729	52.085708
"ru"	39.564278	53.819777
"es"	-58.503794	-34.638311
"en"	-4.726026	41.652589
"de"	-81.873865	39.19267
"tr"	30.172609	40.510422
"en"	-86.871149	35.924146
"und"	-2.527533	53.397738
"en"	-106.798114	39.179696
"pt"	-43.354833	-22.923732
"en"	2.153269	41.375036
"ar"	45.986838	28.384311
"pt"	-51.81515	-30.852015
"tr"	27.266128	38.430045
"en"	-87.65005	41.85003
"en"	74.070097	32.852518
"ru"	55.935543	58.007442
"es"	-72.528632	7.894845
"ja"	130.37099	33.571714
"es"	-64.17084	-31.413471
"es"	-89.416409	16.338352
"und"	-74.075373	4.849651
"en"	-78.990699	35.083976
"en"	-2.005405	52.623718
"tr"	37.888751	40.974792
"es"	-58.769429	-27.457583
"es"	-58.776731	-34.416326
"en"	35.523477	33.870535
"es"	-59.036678	-27.437881
"en"	7.584918	9.009498
"und"	-4.273837	55.87281
"tr"	34.630362	36.795991
"ja"	135.55362	34.764128
"en"	1.180794	51.096733
"ja"	139.534359	36.168989
"th"	99.821624	19.928332
"en"	-118.397743	33.738545
"es"	-64.157281	-31.379653
"ru"	35.033204	48.52396
"en"	-2.221156	52.180412
"en"	107.591668	16.466252
"pt"	-43.427562	-22.804966
"en"	-92.415463	41.01807
"tr"	29.136515	40.177299
"es"	-2.46242	42.425586
"en"	31.00956	-29.863275
"in"	110.924468	-7.807864
"en"	-97.401505	32.666837
"en"	110.3611	1.513875
"en"	101.743249	3.180352
"pt"	-48.463655	-1.443526
"es"	-58.495735	-34.855276
"es"	-64.279531	-36.630192
"pt"	-48.074271	-23.58466
"es"	-56.194934	-34.861632
"pt"	-46.499438	-24.024985
"en"	-122.071251	37.379158
"pt"	-49.25139	-25.450689
"und"	0.060786	51.537273
"es"	-58.417145	-35.019566
"en"	49.33667	53.545176
"tr"	28.958485	40.25028
"pt"	-46.658078	-23.553489
"pt"	-58.94718	-34.925788
"es"	-56.869656	-37.112571
"pt"	-43.979254	-19.805622
"en"	-77.078109	43.016107
"en"	-0.097461	51.567379
"pt"	-46.457497	-23.549716
"ru"	47.510369	55.513873
"in"	110.37751	-7.777987
"es"	-58.058167	-34.887687
"pt"	-46.683449	-23.471378
"pt"	-43.979148	-19.823503
"in"	114.609054	-3.295665
"en"	-78.665955	35.824761
"es"	-2.765531	37.488995
"in"	112.76865	-7.2326
"pt"	-47.559978	-24.705153
"tr"	27.519932	40.976486
"in"	110.394219	-7.755122
"es"	-3.70775	40.424575
"ru"	83.958346	53.423317
"es"	-54.553891	-25.972173
"en"	36.892807	-1.285345
"en"	33.07741	39.09101
"en"	-80.07681	26.379303
"en"	121.080487	13.795884
"nl"	18.857017	-33.930906
"und"	100.362101	-0.9376
"es"	-69.220689	-51.631919
"es"	-58.52654	-34.571434
"pt"	-42.24754	-18.457178
"in"	101.65261	3.165805
"pt"	-41.158223	-20.838163
"en"	-46.626475	-23.503199
"en"	-84.49127	33.785115
"pt"	-60.021658	-3.118919
"en"	31.025425	-29.850032
"en"	-87.665429	41.692385
"pt"	-47.918664	-15.797323
"pt"	-43.938122	-19.986811
"es"	-90.575172	14.661851
"tl"	121.599002	13.941237
"pt"	-53.937112	-28.377835
"tr"	27.417612	37.764254
"in"	106.79403	-6.60611
"ru"	43.83151	56.23609
"ja"	129.877777	32.750305
"en"	-1.360264	53.425684
"en"	2.163248	41.411659
"en"	-73.974848	40.796502
"en"	153.095396	-27.654402
"en"	-0.45637	50.946668
"th"	104.849037	15.255814
"en"	120.532407	14.796117
"tr"	31.788198	41.455444
"fr"	2.374496	47.103633
"und"	-3.854058	43.427874
"en"	-73.970687	40.651569
"ar"	50.097543	26.448753
"es"	-0.495987	38.346764
"en"	-73.218638	40.796226
"en"	121.025125	14.562664
"tl"	121.123246	14.199752
"es"	-0.875674	38.17592
"en"	-122.272747	37.871593
"und"	124.90611	1.50663
"und"	44.032176	36.186469
"pt"	-42.370816	-15.020693
"es"	-99.025153	19.589223
"und"	12.876979	50.24641
"in"	114.175795	22.301823
"tr"	32.818758	39.865567
"ja"	135.758936	35.008417
"en"	-2.740221	52.228731
"tr"	28.842202	38.043869
"en"	-98.47473	33.911231
"es"	-65.226501	-26.841964
"pt"	-53.051267	-26.04943
"und"	-16.753816	28.175218
"pt"	-43.192543	-22.920206
"es"	-70.680442	-33.434901
"it"	-58.042734	-34.942286
"und"	-81.781489	30.040624
"es"	-99.274833	19.39989
"ar"	10.127592	36.793749
"es"	-65.670886	-39.275256
"tl"	-43.254134	-22.938539
"en"	32.606625	0.34717
"und"	31.277875	29.969528
"en"	-97.406788	30.575277
"en"	2.176994	41.382617
"ru"	36.23826	50.008189
"pt"	-43.352575	-22.814517
"es"	-60.223979	-33.335175
"pt"	-43.143977	-22.459405
"pt"	-45.937833	-21.440352
"es"	-3.837573	40.298822
"ja"	12.451442	41.903911
"es"	-3.684841	37.226421
"tr"	35.808019	34.451138
"en"	28.263708	-25.669893
"fr"	2.320164	48.75593
"en"	-85.109087	41.117245
"en"	-84.148703	39.68598
"in"	106.74939	-6.19905
"es"	-61.771807	-38.204598
"en"	-80.843127	35.227087
"tl"	121.070633	13.760701
"ja"	130.852066	31.378288
"en"	-91.691215	44.060069
"en"	-74.071258	39.940775
"es"	-55.919077	-34.80157
"tr"	28.801055	41.003992
"tr"	28.085899	36.716879
"es"	13.119993	52.381905
"es"	-115.9882	30.729035
"es"	-99.231801	19.685736
"tr"	30.404525	40.787894
"en"	36.901931	-1.187466
"tr"	29.215269	40.891364
"ja"	140.476763	39.466417
"pt"	-79.032284	-8.130041
"ru"	56.321921	58.004829
"ru"	39.682691	59.291306
"ru"	37.78452	44.702298
"ja"	124.15554	24.340666
"tr"	30.545087	38.739498
"en"	103.081734	5.392107
"en"	-6.1	50.102
"en"	-84.618436	33.853913
"en"	-83.992896	35.949568
"ru"	61.9085	56.4265
"th"	99.863062	12.642905
"tl"	120.499447	15.962099
"ar"	40.398443	21.247044
"tr"	27.798352	41.154246
"in"	109.253482	-7.621622
"pt"	-9.112245	38.731123
"es"	-55.911535	-27.364271
"tr"	27.221518	41.736933
"pt"	-47.378061	-23.461815
"th"	101.261074	12.691058
"en"	58.55	23.6
"tr"	32.812386	39.891591
"pt"	-43.315345	-22.900887
"en"	-101.015755	25.398256
"fr"	2.186326	48.924163
"en"	103.849602	1.30124
"es"	-58.304218	-34.714904
"tr"	35.210009	38.946914
"en"	-86.081341	39.700911
"en"	-73.943355	40.827571
"en"	122.585707	7.777494
"en"	-97.144302	33.220901
"en"	-71.353959	42.524378
"es"	-58.421785	-34.71398
"es"	-60.09486	-31.103773
"tl"	121.078739	14.577646
"tr"	8.519082	50.054074
"es"	-67.600951	-39.013627
"tr"	0.025811	51.617691
"es"	-58.454149	-34.580275
"in"	107.61646	-6.88784
"fr"	-73.914203	45.569559
"pt"	-52.262032	-27.916496
"en"	-122.464575	48.737953
"es"	-57.489964	-25.275834
"tr"	35.463645	38.461193
"in"	106.73196	-6.55541
"pt"	-51.146892	-29.761933
"es"	-58.397754	-34.918027
"en"	-97.195838	31.46239
"tr"	29.042981	41.075558
"th"	100.581181	13.803592
"en"	28.10391	-25.55955
"en"	-99.067815	19.330674
"pt"	-46.646621	-23.548655
"en"	20.636808	52.025273
"en"	-71.126764	42.176313
"ar"	45.909754	28.414754
"th"	102.632209	17.761088
"en"	-81.498058	41.579492
"en"	36.80048	-1.321238
"tr"	35.847935	38.616116
"tr"	35.670727	38.741567
"es"	-97.910141	18.999796
"en"	-96.640866	32.974252
"ja"	139.851197	34.978681
"en"	-0.080513	51.518584
"th"	104.827256	15.248789
"en"	-76.811031	39.393634
"ja"	139.695494	35.658546
"en"	-2.414275	50.64409
"pt"	-35.202152	-5.834161
"en"	-75.594964	38.33818
"pt"	-47.369519	-22.174227
"pt"	-47.9	-15.8
"in"	119.456815	-5.190572
"pt"	-41.662354	-22.197583
"fr"	-3.356855	47.762962
"fr"	2.482801	48.849107
"en"	-78.884136	42.936391
"en"	-90.025331	35.046506
"tr"	28.363307	37.216129
"en"	18.84769	-34.11239
"in"	106.67319	-6.15464
"fr"	2.408488	48.976513
"pt"	-48.599376	-27.574234
"und"	-3.846798	51.644747
"es"	-3.707402	40.47215
"pt"	-51.14719	-30.166795
"tr"	29.016507	41.066535
"pt"	-51.059585	-29.921739
"en"	-90.07053	29.959354
"es"	-5.927164	37.332983
"es"	-104.911121	27.135746
"en"	-86.17307	39.80682
"en"	-104.93309	39.541245
"en"	-34.91276	-8.037021
"en"	-73.875504	41.021103
"en"	-100.285708	25.640371
"fr"	4.568729	50.673865
"pt"	-8.644067	40.996634
"es"	-58.391991	-34.70131
"es"	-55.959653	-34.634855
"pt"	-48.939725	-16.324423
"pt"	-47.3376	-22.7371
"en"	121.043852	14.398158
"en"	63.871111	11.061389
"in"	74.348911	31.521579
"fr"	2.556395	48.865637
"es"	-51.963039	-29.445449
"en"	-118.08774	34.010715
"en"	121.013942	14.775424
"es"	-58.423151	-34.632067
"ja"	129.990011	33.381746
"es"	-58.003443	-34.949566
"tr"	35.417643	38.140468
"en"	-76.584913	39.340753
"tl"	121.056932	14.351382
"en"	-46.750872	-23.552412
"tr"	28.626174	41.00376
"en"	-3.118496	55.951407
"in"	101.544412	3.165989
"en"	102.793193	2.122065
"tr"	40.664606	41.071673
"ru"	30.280538	59.94693
"es"	-59.862766	-36.781945
"en"	-2.24544	53.37513
"tr"	29.606817	41.176116
"pt"	-48.494072	-27.54945
"en"	-4.432247	57.567965
"tr"	36.239537	37.067469
"und"	-96.744158	32.806058
"pt"	-43.287448	-22.801244
"en"	-0.473114	51.750115
"en"	-117.928947	33.61891
"in"	100.836446	-1.794605
"pt"	-43.89943	-19.907802
"ja"	139.950195	35.897332
"tl"	120.577203	15.222606
"en"	-87.752132	42.01505
"es"	-59.807981	-37.678828
"en"	151.210556	-33.852222
"pt"	-41.480611	-22.113257
"in"	103.630737	1.857289
"pt"	-43.354946	-22.960905
"en"	-84.356214	46.486683
"en"	28.237586	-25.745471
"it"	12.461844	41.816757
"en"	-87.65005	41.85003
"es"	-68.819942	-32.866589
"pt"	-46.569199	-23.544679
"en"	30.734481	36.879775
"en"	-78.022064	35.319029
"tl"	-69.92017	18.467963
"en"	-118.356245	34.036666
"en"	-43.177858	-22.906705
"en"	-97.743061	30.267153
"en"	-77.074119	38.941574
"en"	3.425972	6.431794
"en"	-87.890207	43.070712
"in"	106.71188	-6.204349
"en"	2.138399	41.356715
"tr"	35.281717	37.054039
"pt"	-46.540436	-23.65004
"en"	-84.41387	42.724654
"en"	-111.49328	33.41578
"pt"	-51.200348	-30.045317
"en"	121.06283	14.513348
"in"	100.879691	4.586175
"und"	15.778186	39.902852
"in"	107.03011	-6.18913
"pt"	-67.083832	-0.113697
"in"	102.285064	6.163694
"tr"	30.396123	40.777568
"tr"	27.107167	38.391609
"th"	99.500862	18.284233
"en"	-75.513812	40.036218
"und"	-78.784488	34.557911
"ru"	30.597602	50.490052
"es"	-91.50322	14.529708
"en"	-84.48943	42.737326
"es"	-58.229933	-34.708752
"es"	-73.344235	8.232128
"tr"	32.810959	39.895464
"ru"	41.56377	51.12399
"pt"	-8.974822	39.020848
"pt"	-47.935579	-15.796831
"fr"	101.650797	2.91537
"es"	-58.595733	-34.415234
"en"	-96.771853	32.59823
"es"	-64.276448	-27.826778
"tr"	27.824483	37.839161
"en"	-90.036451	30.37109
"es"	-6.298075	36.535195
"en"	-71.803437	42.581157
"en"	-81.161577	28.548771
"en"	7.861902	48.766002
"es"	-43.32773	-22.835344
"en"	-90.599426	38.666411
"in"	107.63454	-6.97672
"fr"	29.033562	40.990303
"en"	72.633782	23.080733
"pt"	-57.954267	-31.407623
"en"	-99.1853	19.353752
"tr"	26.409571	40.156066
"fr"	5.97986	49.401295
"pt"	-51.047475	-29.934127
"en"	-2.211968	51.839816
"en"	-0.033205	51.486795
"en"	-0.65877	51.480201
"es"	-58.424868	-34.602221
"pt"	-48.972382	-27.066629
"en"	117.09251	-0.53168
"tr"	32.513684	38.012364
"pt"	-40.368199	-20.371853
"pt"	-46.555613	-22.907515
"in"	106.69737	-6.214902
"in"	101.002709	5.707812
"tr"	27.111323	38.387624
"es"	-99.220827	19.275877
"en"	-79.774497	36.080863
"it"	8.830919	45.814308
"en"	106.86587	-6.34755
"und"	-83.425059	42.251611
"it"	11.25284	43.771851
"en"	31.366719	31.045074
"ar"	48.102725	29.177318
"en"	2.160873	41.418784
"tl"	21.158049	42.366814
"es"	-58.731438	-34.463324
"es"	-67.083971	-39.103593
"ar"	46.668199	24.786838
"en"	-1.044457	54.603363
"en"	-79.626427	43.548599
"tl"	-51.152399	-23.329085
"tr"	30.574333	37.456207
"en"	-69.997448	18.485221
"ja"	135.772691	34.967096
"ru"	30.196978	48.144196
